observation_id,observation_captured_at,feature_available_at,starts_at,minutes_to_start,sport,model_version,event_id,game_pk,away_team,home_team,player_id,mlb_player_id,player_name,stat_id,market_name,line,side,label,model_mean,raw_independent_probability,model_probability,push_probability,market_fair_probability,edge_pct_points,best_book,best_odds,exact_line_book_count,paired_books,ev_pct,data_quality,status,market_open_line,market_current_line,line_move_open_to_current,market_open_fair_probability,market_current_fair_probability,market_probability_move_pp,market_quote_age_minutes,player_role,player_team_side,in_starting_lineup,batting_order_spot,is_confirmed_starter,catcher_change_after_model,opposing_starter_change_after_model,opposing_handedness_change_after_model,verification_data_quality,opposing_starter_hand,own_starter_hand,own_lineup_avg_ops,opponent_lineup_avg_ops,own_bullpen_score,opponent_bullpen_score,own_bullpen_level,opponent_bullpen_level,game_starter_changed,game_lineup_changed,game_catcher_changed,game_handedness_changed,weather_impact_direction,weather_impact_multiplier,weather_environment_multiplier,prop_delay_risk,prop_weather_data_quality,weather_change_after_model,roof_status,temp_f,humidity_pct,precip_probability_pct,wind_mph,wind_direction_deg,wind_class,park_factor,run_multiplier,hr_multiplier,hits_tb_multiplier,starter_durability_multiplier,strikeout_opportunity_multiplier,game_delay_risk,game_weather_data_quality,pitchmix_available,pitchmix_weighted_xwoba_delta,pitchmix_probability_adjustment,pitchmix_arsenal_coverage,pitchmix_usable_usage,feature_source_count,won,pushed,outcome
251,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,JAKE_CRONENWORTH_1_MLB,630105,Jake Cronenworth,batting_totalBases,Jake Cronenworth Total Bases Over/Under,0.5,under,Jake Cronenworth UNDER 0.5 Total Bases,1.089,0.4361,0.465,0,0.5187,-5.37,caesars,-124,2,2,-15.99,0.806,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
252,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,LUIS_CAMPUSANO_1_MLB,669134,Luis Campusano,batting_totalBases,Luis Campusano Total Bases Over/Under,0.5,under,Luis Campusano UNDER 0.5 Total Bases,1.325,0.4019,0.4283,0,0.4774,-4.91,caesars,-104,2,2,-15.99,0.474,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
253,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,MANNY_MACHADO_1_MLB,592518,Manny Machado,batting_totalBases,Manny Machado Total Bases Over/Under,1.5,over,Manny Machado OVER 1.5 Total Bases,1.468,0.3422,0.3649,0,0.4069,-4.21,caesars,130,3,2,-16.08,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
256,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,TEOSCAR_HERNANDEZ_1_MLB,606192,Teoscar Hernández,batting_hits,Teoscar Hernández Hits Over/Under,0.5,under,Teoscar Hernández UNDER 0.5 Hits,0.969,0.3292,0.3583,0,0.4123,-5.4,draftkings,134,2,2,-16.16,0.938,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
259,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,LUIS_CAMPUSANO_1_MLB,669134,Luis Campusano,batting_hits,Luis Campusano Hits Over/Under,0.5,under,Luis Campusano UNDER 0.5 Hits,0.818,0.3976,0.427,0,0.4817,-5.47,betmgm,-105,2,2,-16.63,0.474,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
260,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,ANDY_PAGES_1_MLB,681624,Andy Pages,batting_totalBases,Andy Pages Total Bases Over/Under,0.5,under,Andy Pages UNDER 0.5 Total Bases,1.59,0.3394,0.367,0,0.4182,-5.12,caesars,127,2,2,-16.69,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
262,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,TYLER_FRANCE_1_MLB,664034,Ty France,batting_hits,Ty France Hits Over/Under,0.5,under,Ty France UNDER 0.5 Hits,1.078,0.2848,0.3155,0,0.3726,-5.71,draftkings,163,2,2,-17.02,0.948,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
265,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,DUSTIN_HARRIS_1_MLB,687957,Dustin Harris,batting_hits,Dustin Harris Hits Over/Under,0.5,under,Dustin Harris UNDER 0.5 Hits,0.975,0.3287,0.3541,0,0.4013,-4.72,draftkings,133,1,1,-17.49,0.252,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
268,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,DUSTIN_HARRIS_1_MLB,687957,Dustin Harris,batting_totalBases,Dustin Harris Total Bases Over/Under,0.5,under,Dustin Harris UNDER 0.5 Total Bases,1.455,0.3348,0.3617,0,0.4116,-5,caesars,127,1,1,-17.9,0.252,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
270,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,FERNANDO_TATIS_JR_1_MLB,665487,Fernando Tatis Jr.,batting_hits,Fernando Tatis Jr. Hits Over/Under,0.5,under,Fernando Tatis Jr. UNDER 0.5 Hits,1.1,0.2812,0.3062,0,0.3528,-4.65,betmgm,165,1,1,-18.85,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
282,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,TEOSCAR_HERNANDEZ_1_MLB,606192,Teoscar Hernández,batting_totalBases,Teoscar Hernández Total Bases Over/Under,0.5,under,Teoscar Hernández UNDER 0.5 Total Bases,1.54,0.3297,0.3633,0,0.4257,-6.24,betmgm,120,2,2,-20.07,0.938,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
286,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,MAX_MUNCY_1_MLB,571970,Max Muncy,batting_hits,Max Muncy Hits Over/Under,0.5,under,Max Muncy UNDER 0.5 Hits,0.947,0.3391,0.3754,0,0.4429,-6.75,draftkings,111,2,2,-20.79,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
290,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,MAX_MUNCY_1_MLB,571970,Max Muncy,batting_totalBases,Max Muncy Total Bases Over/Under,0.5,under,Max Muncy UNDER 0.5 Total Bases,1.847,0.3391,0.3765,0,0.4461,-6.95,betmgm,110,2,2,-20.93,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
293,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,FREDDIE_FREEMAN_1_MLB,518692,Freddie Freeman,batting_hits,Freddie Freeman Hits Over/Under,0.5,under,Freddie Freeman UNDER 0.5 Hits,1.129,0.2669,0.3015,0,0.3658,-6.43,betmgm,160,2,2,-21.61,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
297,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,TYLER_FRANCE_1_MLB,664034,Ty France,batting_totalBases,Ty France Total Bases Over/Under,0.5,under,Ty France UNDER 0.5 Total Bases,1.849,0.2852,0.3214,0,0.3887,-6.73,betmgm,140,1,1,-22.86,0.948,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
302,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,XANDER_BOGAERTS_1_MLB,593428,Xander Bogaerts,batting_totalBases,Xander Bogaerts Total Bases Over/Under,1.5,over,Xander Bogaerts OVER 1.5 Total Bases,1.118,0.2708,0.2708,0,,,draftkings,177,2,0,-24.99,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
378,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,ANDY_PAGES_1_MLB,681624,Andy Pages,batting_totalBases,Andy Pages Total Bases Over/Under,1.5,under,Andy Pages UNDER 1.5 Total Bases,1.59,0.6112,0.6112,0,,,,,0,0,,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
379,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,DUSTIN_HARRIS_1_MLB,687957,Dustin Harris,batting_totalBases,Dustin Harris Total Bases Over/Under,1.5,under,Dustin Harris UNDER 1.5 Total Bases,1.455,0.6306,0.6306,0,,,,,0,0,,0.252,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
380,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,JAKE_CRONENWORTH_1_MLB,630105,Jake Cronenworth,batting_totalBases,Jake Cronenworth Total Bases Over/Under,1.5,under,Jake Cronenworth UNDER 1.5 Total Bases,1.089,0.7353,0.7353,0,,,,,0,0,,0.806,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
381,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,KYLE_TUCKER_1_MLB,663656,Kyle Tucker,batting_totalBases,Kyle Tucker Total Bases Over/Under,1.5,under,Kyle Tucker UNDER 1.5 Total Bases,1.404,0.6542,0.6542,0,,,,,0,0,,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
382,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,LUIS_CAMPUSANO_1_MLB,669134,Luis Campusano,batting_totalBases,Luis Campusano Total Bases Over/Under,1.5,under,Luis Campusano UNDER 1.5 Total Bases,1.325,0.6709,0.6709,0,,,,,0,0,,0.474,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
383,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,MAX_MUNCY_1_MLB,571970,Max Muncy,batting_totalBases,Max Muncy Total Bases Over/Under,1.5,under,Max Muncy UNDER 1.5 Total Bases,1.847,0.5654,0.5654,0,,,,,0,0,,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
384,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,SAMAD_TAYLOR_1_MLB,669392,Samad Taylor,batting_totalBases,Samad Taylor Total Bases Over/Under,0.5,over,Samad Taylor OVER 0.5 Total Bases,,,,,0.5249,,caesars,-129,1,1,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
385,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,SAMAD_TAYLOR_1_MLB,669392,Samad Taylor,batting_totalBases,Samad Taylor Total Bases Over/Under,0.5,under,Samad Taylor UNDER 0.5 Total Bases,,,,,0.4751,,caesars,-104,1,1,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
386,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,TEOSCAR_HERNANDEZ_1_MLB,606192,Teoscar Hernández,batting_totalBases,Teoscar Hernández Total Bases Over/Under,1.5,under,Teoscar Hernández UNDER 1.5 Total Bases,1.54,0.623,0.623,0,,,,,0,0,,0.938,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
387,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,THOMAS_EDMAN_1_MLB,669242,Tommy Edman,batting_totalBases,Tommy Edman Total Bases Over/Under,1.5,under,Tommy Edman UNDER 1.5 Total Bases,1.259,0.6894,0.6894,0,,,,,0,0,,0.622,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
388,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,XANDER_BOGAERTS_1_MLB,593428,Xander Bogaerts,batting_totalBases,Xander Bogaerts Total Bases Over/Under,1.5,under,Xander Bogaerts UNDER 1.5 Total Bases,1.118,0.7292,0.7292,0,,,,,0,0,,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
389,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,SAMAD_TAYLOR_1_MLB,669392,Samad Taylor,batting_hits,Samad Taylor Hits Over/Under,0.5,over,Samad Taylor OVER 0.5 Hits,,,,,,,caesars,-127,1,0,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
390,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,SAMAD_TAYLOR_1_MLB,669392,Samad Taylor,batting_hits,Samad Taylor Hits Over/Under,0.5,under,Samad Taylor UNDER 0.5 Hits,,,,,,,,,0,0,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
391,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,AUSTIN_HAYS_1_MLB,669720,Austin Hays,batting_hits,Austin Hays Hits Over/Under,0.5,over,Austin Hays OVER 0.5 Hits,,,,,0.5574,,draftkings,-148,4,2,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
392,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,AUSTIN_HAYS_1_MLB,669720,Austin Hays,batting_hits,Austin Hays Hits Over/Under,0.5,under,Austin Hays UNDER 0.5 Hits,,,,,0.4426,,draftkings,111,2,2,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
393,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,AUSTIN_HAYS_1_MLB,669720,Austin Hays,batting_totalBases,Austin Hays Total Bases Over/Under,0.5,over,Austin Hays OVER 0.5 Total Bases,,,,,0.5575,,betmgm,-150,1,1,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
394,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,AUSTIN_HAYS_1_MLB,669720,Austin Hays,batting_totalBases,Austin Hays Total Bases Over/Under,0.5,under,Austin Hays UNDER 0.5 Total Bases,,,,,0.4425,,betmgm,110,1,1,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
395,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,AUSTIN_HAYS_1_MLB,669720,Austin Hays,batting_totalBases,Austin Hays Total Bases Over/Under,1.5,over,Austin Hays OVER 1.5 Total Bases,,,,,,,draftkings,181,2,0,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
396,2026-09-23 01:24:15.835+00,2026-09-23 01:24:15.835+00,2026-09-23 02:10:00+00,45.7360833333333333,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,AUSTIN_HAYS_1_MLB,669720,Austin Hays,batting_totalBases,Austin Hays Total Bases Over/Under,1.5,under,Austin Hays UNDER 1.5 Total Bases,,,,,,,,,0,0,,0,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
417,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 02:10:00+00,44.9883166666666667,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,MAX_MUNCY_1_MLB,571970,Max Muncy,batting_totalBases,Max Muncy Total Bases Over/Under,1.5,over,Max Muncy OVER 1.5 Total Bases,1.847,0.4346,0.4346,0,,,draftkings,160,2,0,12.99,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
432,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 02:10:00+00,44.9883166666666667,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,MAX_MUNCY_1_MLB,571970,Max Muncy,batting_totalBases,Max Muncy Total Bases Over/Under,0.5,over,Max Muncy OVER 0.5 Total Bases,1.847,0.6609,0.6235,0,0.5539,6.95,caesars,-143,2,2,5.95,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
435,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 02:10:00+00,44.9883166666666667,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,TYLER_FRANCE_1_MLB,664034,Ty France,batting_totalBases,Ty France Total Bases Over/Under,1.5,over,Ty France OVER 1.5 Total Bases,1.849,0.4506,0.4311,0,0.395,3.61,fanduel,145,3,2,5.63,0.948,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
438,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 02:10:00+00,44.9883166666666667,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,TYLER_FRANCE_1_MLB,664034,Ty France,batting_hits,Ty France Hits Over/Under,0.5,over,Ty France OVER 0.5 Hits,1.078,0.7152,0.6845,0,0.6274,5.71,fanduel,-185,4,2,5.45,0.948,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
446,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 02:10:00+00,44.9883166666666667,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,MAX_MUNCY_1_MLB,571970,Max Muncy,batting_hits,Max Muncy Hits Over/Under,0.5,over,Max Muncy OVER 0.5 Hits,0.947,0.6609,0.6246,0,0.5571,6.75,draftkings,-147,4,2,4.95,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
448,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 02:10:00+00,44.9883166666666667,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,JAKE_CRONENWORTH_1_MLB,630105,Jake Cronenworth,batting_hits,Jake Cronenworth Hits Over/Under,0.5,over,Jake Cronenworth OVER 0.5 Hits,0.748,0.5656,0.5364,0,0.4823,5.41,betmgm,-105,4,2,4.73,0.806,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
449,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 02:10:00+00,44.9883166666666667,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,JAKE_CRONENWORTH_1_MLB,630105,Jake Cronenworth,batting_totalBases,Jake Cronenworth Total Bases Over/Under,0.5,over,Jake Cronenworth OVER 0.5 Total Bases,1.089,0.5639,0.535,0,0.4813,5.37,betmgm,-105,2,2,4.45,0.806,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
450,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 02:10:00+00,44.9883166666666667,MLB,MLB Player Props Model v1.1,udNYCIUFYnOmEOysdCwR,823897,San Diego Padres,Los Angeles Dodgers,TEOSCAR_HERNANDEZ_1_MLB,606192,Teoscar Hernández,batting_hits,Teoscar Hernández Hits Over/Under,0.5,over,Teoscar Hernández OVER 0.5 Hits,0.969,0.6708,0.6417,0,0.5877,5.4,betmgm,-160,4,2,4.28,0.938,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
